STATE NAME,DISTRICT NAME,SUB-DISTRICT NAME
Andhra Pradesh,East Godavari,Tuni
Andhra Pradesh,East Godavari,Rowthulapudi
Andhra Pradesh,East Godavari,Sankhavaram
Andhra Pradesh,East Godavari,Yeleswaram
Andhra Pradesh,East Godavari,Gangavaram
Andhra Pradesh,East Godavari,Rampachodavaram
Andhra Pradesh,East Godavari,Seethanagaram
Andhra Pradesh,East Godavari,Gokavaram
Andhra Pradesh,East Godavari,Jaggampeta
Andhra Pradesh,East Godavari,Kirlampudi
Andhra Pradesh,East Godavari,Prathipadu
Andhra Pradesh,East Godavari,Thondangi
Andhra Pradesh,East Godavari,Gollaprolu
Andhra Pradesh,East Godavari,Peddapuram
Andhra Pradesh,East Godavari,Gandepalle
Andhra Pradesh,East Godavari,Korukonda
Andhra Pradesh,East Godavari,Rajahmundry (Urban
Andhra Pradesh,East Godavari,Rajahmundry Rural
Andhra Pradesh,East Godavari,Rajanagaram
Andhra Pradesh,East Godavari,Rangampeta
Andhra Pradesh,East Godavari,Samalkota
Andhra Pradesh,East Godavari,Pithapuram
Andhra Pradesh,East Godavari,Kothapalle
Andhra Pradesh,East Godavari,Kakinada (Rural
Andhra Pradesh,East Godavari,Kakinada (Urban
Andhra Pradesh,East Godavari,Pedapudi
Andhra Pradesh,East Godavari,Biccavolu
Andhra Pradesh,East Godavari,Anaparthy
Andhra Pradesh,East Godavari,Kadiam
Andhra Pradesh,East Godavari,Atreyapuram
Andhra Pradesh,East Godavari,Mandapeta
Andhra Pradesh,East Godavari,Rayavaram
Andhra Pradesh,East Godavari,Karapa
Andhra Pradesh,East Godavari,Kajuluru
Andhra Pradesh,East Godavari,Ramachandrapuram
Andhra Pradesh,East Godavari,Alamuru
Andhra Pradesh,East Godavari,Ravulapalem
Andhra Pradesh,East Godavari,Kothapeta
Andhra Pradesh,East Godavari,Kapileswarapuram
Andhra Pradesh,East Godavari,Pamarru
Andhra Pradesh,East Godavari,Thallarevu
Andhra Pradesh,East Godavari,I. Polavaram
Andhra Pradesh,East Godavari,Mummidivaram
Andhra Pradesh,East Godavari,Ainavilli
Andhra Pradesh,East Godavari,P.Gannavaram
Andhra Pradesh,East Godavari,Ambajipeta
Andhra Pradesh,East Godavari,Mamidikuduru
Andhra Pradesh,East Godavari,Razole
Andhra Pradesh,East Godavari,Malikipuram
Andhra Pradesh,East Godavari,Sakhinetipalle
Andhra Pradesh,East Godavari,Allavaram
Andhra Pradesh,East Godavari,Amalapuram
Andhra Pradesh,East Godavari,Uppalaguptam
Andhra Pradesh,East Godavari,Katrenikona
Andhra Pradesh,West Godavari,West Godavari
Andhra Pradesh,West Godavari,Chintalapudi
Andhra Pradesh,West Godavari,Lingapalem
Andhra Pradesh,West Godavari,T.Narasapuram
Andhra Pradesh,West Godavari,Jeelugu Milli
Andhra Pradesh,West Godavari,Buttayagudem
Andhra Pradesh,West Godavari,Polavaram
Andhra Pradesh,West Godavari,Tallapudi
Andhra Pradesh,West Godavari,Gopalapuram
Andhra Pradesh,West Godavari,Koyyalagudem
Andhra Pradesh,West Godavari,Jangareddigudem
Andhra Pradesh,West Godavari,Kamavarapukota
Andhra Pradesh,West Godavari,Dwarakatirumala
Andhra Pradesh,West Godavari,Nallajerla
Andhra Pradesh,West Godavari,Devarapalle
Andhra Pradesh,West Godavari,Kovvur
Andhra Pradesh,West Godavari,Chagallu
Andhra Pradesh,West Godavari,Nidadavole
Andhra Pradesh,West Godavari,Tadepalligudem
Andhra Pradesh,West Godavari,Unguturu
Andhra Pradesh,West Godavari,Bhimadole
Andhra Pradesh,West Godavari,Pedavegi
Andhra Pradesh,West Godavari,Pedapadu
Andhra Pradesh,West Godavari,Eluru
Andhra Pradesh,West Godavari,Denduluru
Andhra Pradesh,West Godavari,Nidamarru
Andhra Pradesh,West Godavari,Pentapadu
Andhra Pradesh,West Godavari,Undrajavaram
Andhra Pradesh,West Godavari,Peravali
Andhra Pradesh,West Godavari,Tanuku
Andhra Pradesh,West Godavari,Attili
Andhra Pradesh,West Godavari,Ganapavaram
Andhra Pradesh,West Godavari,Akividu
Andhra Pradesh,West Godavari,Undi
Andhra Pradesh,West Godavari,Palacoderu
Andhra Pradesh,West Godavari,Penumantra
Andhra Pradesh,West Godavari,Iragavaram
Andhra Pradesh,West Godavari,Penugonda
Andhra Pradesh,West Godavari,Achanta
Andhra Pradesh,West Godavari,Poduru
Andhra Pradesh,West Godavari,Veeravasaram
Andhra Pradesh,West Godavari,Bhimavaram
Andhra Pradesh,West Godavari,Kalla
Andhra Pradesh,West Godavari,Mogalthur
Andhra Pradesh,West Godavari,Narasapuram
Andhra Pradesh,West Godavari,Palacole
Andhra Pradesh,West Godavari,Yelamanchili
Andhra Pradesh,Krishna,Krishna
Andhra Pradesh,Krishna,Vatsavai
Andhra Pradesh,Krishna,Jaggayyapeta
Andhra Pradesh,Krishna,Penuganchiprolu
Andhra Pradesh,Krishna,Nandigama
Andhra Pradesh,Krishna,Veerullapadu
Andhra Pradesh,Krishna,Mylavaram
Andhra Pradesh,Krishna,Gampalagudem
Andhra Pradesh,Krishna,Tiruvuru
Andhra Pradesh,Krishna,A.Konduru
Andhra Pradesh,Krishna,Reddigudem
Andhra Pradesh,Krishna,Vissannape
Andhra Pradesh,Krishna,Chatrai
Andhra Pradesh,Krishna,Musunuru
Andhra Pradesh,Krishna,Nuzvid
Andhra Pradesh,Krishna,Bapulapadu
Andhra Pradesh,Krishna,Agiripalle
Andhra Pradesh,Krishna,G.Konduru
Andhra Pradesh,Krishna,Kanchikacherla
Andhra Pradesh,Krishna,Chandarlapadu
Andhra Pradesh,Krishna,Ibrahimpatnam
Andhra Pradesh,Krishna,Vijayawada (Urban
Andhra Pradesh,Krishna,Vijayawada (Rural
Andhra Pradesh,Krishna,Gannavaram
Andhra Pradesh,Krishna,Unguturu
Andhra Pradesh,Krishna,Nandivada
Andhra Pradesh,Krishna,Mandavalli
Andhra Pradesh,Krishna,Kaikalur
Andhra Pradesh,Krishna,Kalidindi
Andhra Pradesh,Krishna,Kruthivennu
Andhra Pradesh,Krishna,Bantumilli
Andhra Pradesh,Krishna,Mudinepalle
Andhra Pradesh,Krishna,Gudivada
Andhra Pradesh,Krishna,Pedaparupudi
Andhra Pradesh,Krishna,Kankipadu
Andhra Pradesh,Krishna,Penamaluru
Andhra Pradesh,Krishna,Thotlavalluru
Andhra Pradesh,Krishna,Pamidimukkala
Andhra Pradesh,Krishna,Vuyyuru
Andhra Pradesh,Krishna,Pamarru
Andhra Pradesh,Krishna,Gudlavalleru
Andhra Pradesh,Krishna,Pedana
Andhra Pradesh,Krishna,Guduru
Andhra Pradesh,Krishna,Movva
Andhra Pradesh,Krishna,Ghantasala
Andhra Pradesh,Krishna,Machilipatnam
Andhra Pradesh,Krishna,Challapalle
Andhra Pradesh,Krishna,Mopidevi
Andhra Pradesh,Krishna,Avanigadda
Andhra Pradesh,Krishna,Nagayalanka
Andhra Pradesh,Krishna,Koduru
Andhra Pradesh,Guntur,Guntur
Andhra Pradesh,Guntur,Macherla
Andhra Pradesh,Guntur,Veldurthi
Andhra Pradesh,Guntur,Durgi
Andhra Pradesh,Guntur,Rentachintala
Andhra Pradesh,Guntur,Gurazala
Andhra Pradesh,Guntur,Dachepalle
Andhra Pradesh,Guntur,Karempudi
Andhra Pradesh,Guntur,Piduguralla
Andhra Pradesh,Guntur,Machavaram
Andhra Pradesh,Guntur,Bellamkonda
Andhra Pradesh,Guntur,Atchampe
Andhra Pradesh,Guntur,Krosuru
Andhra Pradesh,Guntur,Amaravathi
Andhra Pradesh,Guntur,Thullur
Andhra Pradesh,Guntur,Tadepalle
Andhra Pradesh,Guntur,Mangalagiri
Andhra Pradesh,Guntur,Tadikonda
Andhra Pradesh,Guntur,Pedakurapadu
Andhra Pradesh,Guntur,Sattenapalle
Andhra Pradesh,Guntur,Rajupalem
Andhra Pradesh,Guntur,Nekarikallu
Andhra Pradesh,Guntur,Bollapalle
Andhra Pradesh,Guntur,Vinukonda
Andhra Pradesh,Guntur,Nuzendla
Andhra Pradesh,Guntur,Savalyapuram H/O Kanamarlapudi
Andhra Pradesh,Guntur,Ipur
Andhra Pradesh,Guntur,Rompicherla
Andhra Pradesh,Guntur,Narasaraope
Andhra Pradesh,Guntur,Muppalla
Andhra Pradesh,Guntur,Nadendla
Andhra Pradesh,Guntur,"Chilakaluripet
 H/O.Purushotha Patnam"
Andhra Pradesh,Guntur,Edlapadu
Andhra Pradesh,Guntur,Phirangipuram
Andhra Pradesh,Guntur,Medikonduru
Andhra Pradesh,Guntur,Pedakakani
Andhra Pradesh,Guntur,Duggirala
Andhra Pradesh,Guntur,Kollipara
Andhra Pradesh,Guntur,Tenali
Andhra Pradesh,Guntur,Chebrolu
Andhra Pradesh,Guntur,Vatticherukuru
Andhra Pradesh,Guntur,Prathipadu
Andhra Pradesh,Guntur,Pedanandipadu
Andhra Pradesh,Guntur,Kakumanu
Andhra Pradesh,Guntur,Ponnur
Andhra Pradesh,Guntur,Tsundur
Andhra Pradesh,Guntur,Amruthalur
Andhra Pradesh,Guntur,Vemuru
Andhra Pradesh,Guntur,Kollur
Andhra Pradesh,Guntur,Bhattiprolu
Andhra Pradesh,Guntur,Cherukupalle H/O Arumbaka
Andhra Pradesh,Guntur,Pittalavanipalem
Andhra Pradesh,Guntur,Karlapalem
Andhra Pradesh,Guntur,Bapatla
Andhra Pradesh,Guntur,Nizampatnam
Andhra Pradesh,Guntur,Nagaram
Andhra Pradesh,Guntur,Repalle
Andhra Pradesh,Prakasam,Prakasam
Andhra Pradesh,Prakasam,Yerragondapalem
Andhra Pradesh,Prakasam,Pullalacheruvu
Andhra Pradesh,Prakasam,Tripuranthakam
Andhra Pradesh,Prakasam,Dornala
Andhra Pradesh,Prakasam,Peda  Araveedu
Andhra Pradesh,Prakasam,Donakonda
Andhra Pradesh,Prakasam,Kurichedu
Andhra Pradesh,Prakasam,Santhamaguluru
Andhra Pradesh,Prakasam,Ballikurava
Andhra Pradesh,Prakasam,Martur
Andhra Pradesh,Prakasam,Yeddana Pudi
Andhra Pradesh,Prakasam,Parchur
Andhra Pradesh,Prakasam,Karamchedu
Andhra Pradesh,Prakasam,Inkollu
Andhra Pradesh,Prakasam,Janakavarampanguluru
Andhra Pradesh,Prakasam,Addanki
Andhra Pradesh,Prakasam,Mundlamuru
Andhra Pradesh,Prakasam,Darsi
Andhra Pradesh,Prakasam,Markapur
Andhra Pradesh,Prakasam,Ardhaveedu
Andhra Pradesh,Prakasam,Cumbum
Andhra Pradesh,Prakasam,Tarlupadu
Andhra Pradesh,Prakasam,Konakanamitla
Andhra Pradesh,Prakasam,Podili
Andhra Pradesh,Prakasam,Thallur
Andhra Pradesh,Prakasam,Korisapadu
Andhra Pradesh,Prakasam,Chirala
Andhra Pradesh,Prakasam,Vetapalem
Andhra Pradesh,Prakasam,Chinaganjam
Andhra Pradesh,Prakasam,Naguluppala Padu
Andhra Pradesh,Prakasam,Maddipadu
Andhra Pradesh,Prakasam,Chimakurthi
Andhra Pradesh,Prakasam,Marripudi
Andhra Pradesh,Prakasam,Hanumanthuni Padu
Andhra Pradesh,Prakasam,Bestawaripeta
Andhra Pradesh,Prakasam,Racherla
Andhra Pradesh,Prakasam,Giddalur
Andhra Pradesh,Prakasam,Komarolu
Andhra Pradesh,Prakasam,Veligandla
Andhra Pradesh,Prakasam,Kanigiri
Andhra Pradesh,Prakasam,Kondapi
Andhra Pradesh,Prakasam,Santhanuthala Padu
Andhra Pradesh,Prakasam,Ongole
Andhra Pradesh,Prakasam,Kotha Patnam
Andhra Pradesh,Prakasam,Tangutur
Andhra Pradesh,Prakasam,Zarugumilli
Andhra Pradesh,Prakasam,Ponnaluru
Andhra Pradesh,Prakasam,Pedacherlo Palle
Andhra Pradesh,Prakasam,Chandra Sekhara Puram
Andhra Pradesh,Prakasam,Pamur
Andhra Pradesh,Prakasam,Voletivaripalem
Andhra Pradesh,Prakasam,Kandukur
Andhra Pradesh,Prakasam,Singarayakonda
Andhra Pradesh,Prakasam,Lingasamudram
Andhra Pradesh,Prakasam,Gudluru
Andhra Pradesh,Prakasam,Ulavapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore
Andhra Pradesh,Sri Potti Sriramulu Nellore,Seetharamapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Udayagiri
Andhra Pradesh,Sri Potti Sriramulu Nellore,Varikuntapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kondapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Jaladanki
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kavali
Andhra Pradesh,Sri Potti Sriramulu Nellore,Bogole
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaligiri
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vinjamur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Duttalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Marripadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Atmakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Anumasamudrampeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Dagadarthi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Allur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vidavalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kodavalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Buchireddipalem
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sangam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chejerla
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ananthasagaram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kaluvoya
Andhra Pradesh,Sri Potti Sriramulu Nellore,Rapur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Podalakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Nellore
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kovur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Indukurpe
Andhra Pradesh,Sri Potti Sriramulu Nellore,Thotapalligudur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Muthukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatachalam
Andhra Pradesh,Sri Potti Sriramulu Nellore,Manubolu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Gudur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sydapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Dakkili
Andhra Pradesh,Sri Potti Sriramulu Nellore,Venkatagiri
Andhra Pradesh,Sri Potti Sriramulu Nellore,Balayapalle
Andhra Pradesh,Sri Potti Sriramulu Nellore,Ojili
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chillakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Kota
Andhra Pradesh,Sri Potti Sriramulu Nellore,Vakadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,Chittamur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Naidupe
Andhra Pradesh,Sri Potti Sriramulu Nellore,Pellakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,Doravarisatram
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sullurpeta
Andhra Pradesh,Sri Potti Sriramulu Nellore,Tada
Andhra Pradesh,Y.S.R.,Y.S.R.
Andhra Pradesh,Y.S.R.,Kondapuram
Andhra Pradesh,Y.S.R.,Mylavaram
Andhra Pradesh,Y.S.R.,Peddamudium
Andhra Pradesh,Y.S.R.,Rajupalem
Andhra Pradesh,Y.S.R.,Duvvur
Andhra Pradesh,Y.S.R.,S.Mydukur
Andhra Pradesh,Y.S.R.,Brahmamgarimattam
Andhra Pradesh,Y.S.R.,Sri Avadhutha Kasinayana
Andhra Pradesh,Y.S.R.,Kalasapadu
Andhra Pradesh,Y.S.R.,Porumamilla
Andhra Pradesh,Y.S.R.,B.Kodur
Andhra Pradesh,Y.S.R.,Badvel
Andhra Pradesh,Y.S.R.,Gopavaram
Andhra Pradesh,Y.S.R.,Khajipe
Andhra Pradesh,Y.S.R.,Chapad
Andhra Pradesh,Y.S.R.,Proddatur
Andhra Pradesh,Y.S.R.,Jammalamadugu
Andhra Pradesh,Y.S.R.,Muddanur
Andhra Pradesh,Y.S.R.,Simhadripuram
Andhra Pradesh,Y.S.R.,Lingala
Andhra Pradesh,Y.S.R.,Pulivendla
Andhra Pradesh,Y.S.R.,Vemula
Andhra Pradesh,Y.S.R.,Thondur
Andhra Pradesh,Y.S.R.,Veerapunayunipalle
Andhra Pradesh,Y.S.R.,Yerraguntla
Andhra Pradesh,Y.S.R.,Kamalapuram
Andhra Pradesh,Y.S.R.,Vallur
Andhra Pradesh,Y.S.R.,Chennur
Andhra Pradesh,Y.S.R.,Atlur
Andhra Pradesh,Y.S.R.,Vontimitta
Andhra Pradesh,Y.S.R.,Sidhou
Andhra Pradesh,Y.S.R.,Kadapa
Andhra Pradesh,Y.S.R.,Chinthakommadinne
Andhra Pradesh,Y.S.R.,Pendlimarri
Andhra Pradesh,Y.S.R.,Vempalle
Andhra Pradesh,Y.S.R.,Chakrayape
Andhra Pradesh,Y.S.R.,Galiveedu
Andhra Pradesh,Y.S.R.,Chinnamandem
Andhra Pradesh,Y.S.R.,Sambepalle
Andhra Pradesh,Y.S.R.,T Sundupalle
Andhra Pradesh,Y.S.R.,Rayachoti
Andhra Pradesh,Y.S.R.,Lakkireddipalle
Andhra Pradesh,Y.S.R.,Ramapuram
Andhra Pradesh,Y.S.R.,Veeraballe
Andhra Pradesh,Y.S.R.,Nandalur
Andhra Pradesh,Y.S.R.,Penagalur
Andhra Pradesh,Y.S.R.,Chitvel
Andhra Pradesh,Y.S.R.,Rajampe
Andhra Pradesh,Y.S.R.,Pullampeta
Andhra Pradesh,Y.S.R.,Obulavaripalle
Andhra Pradesh,Y.S.R.,Kodur
Andhra Pradesh,Kurnool,Kurnool
Andhra Pradesh,Kurnool,Mantralayam
Andhra Pradesh,Kurnool,Kosigi
Andhra Pradesh,Kurnool,Kowthalam
Andhra Pradesh,Kurnool,Pedda Kadubur
Andhra Pradesh,Kurnool,Yemmiganur
Andhra Pradesh,Kurnool,Nandavaram
Andhra Pradesh,Kurnool,C.Belagal
Andhra Pradesh,Kurnool,Gudur
Andhra Pradesh,Kurnool,Kallur
Andhra Pradesh,Kurnool,Nandikotkur
Andhra Pradesh,Kurnool,Pagidyala
Andhra Pradesh,Kurnool,Jupadu Bungalow
Andhra Pradesh,Kurnool,Kothapalle
Andhra Pradesh,Kurnool,Srisailam
Andhra Pradesh,Kurnool,Atmakur
Andhra Pradesh,Kurnool,Pamulapadu
Andhra Pradesh,Kurnool,Midthur
Andhra Pradesh,Kurnool,Orvakal
Andhra Pradesh,Kurnool,Kodumur
Andhra Pradesh,Kurnool,Gonegandla
Andhra Pradesh,Kurnool,Adoni
Andhra Pradesh,Kurnool,Holagunda
Andhra Pradesh,Kurnool,Halaharvi
Andhra Pradesh,Kurnool,Alur
Andhra Pradesh,Kurnool,Aspari
Andhra Pradesh,Kurnool,Devanakonda
Andhra Pradesh,Kurnool,Krishnagiri
Andhra Pradesh,Kurnool,Veldurthi
Andhra Pradesh,Kurnool,Bethamcherla
Andhra Pradesh,Kurnool,Panyam
Andhra Pradesh,Kurnool,Gadivemula
Andhra Pradesh,Kurnool,Velgode
Andhra Pradesh,Kurnool,Bandi Atmakur
Andhra Pradesh,Kurnool,Nandyal
Andhra Pradesh,Kurnool,Mahanandi
Andhra Pradesh,Kurnool,Sirvel
Andhra Pradesh,Kurnool,Gospadu
Andhra Pradesh,Kurnool,Banaganapalle
Andhra Pradesh,Kurnool,Dhone
Andhra Pradesh,Kurnool,Pattikonda
Andhra Pradesh,Kurnool,Chippagiri
Andhra Pradesh,Kurnool,Maddikera (Eas
Andhra Pradesh,Kurnool,Tuggali
Andhra Pradesh,Kurnool,Peapally
Andhra Pradesh,Kurnool,Owk
Andhra Pradesh,Kurnool,Koilkuntla
Andhra Pradesh,Kurnool,Rudravaram
Andhra Pradesh,Kurnool,Allagadda
Andhra Pradesh,Kurnool,Dornipadu
Andhra Pradesh,Kurnool,Sanjamala
Andhra Pradesh,Kurnool,Kolimigundla
Andhra Pradesh,Kurnool,Uyyalawada
Andhra Pradesh,Kurnool,Chagalamarri
Andhra Pradesh,Anantapur,Anantapur
Andhra Pradesh,Anantapur,D.Hirehal
Andhra Pradesh,Anantapur,Rayadurg
Andhra Pradesh,Anantapur,Kanekal
Andhra Pradesh,Anantapur,Bommanahal
Andhra Pradesh,Anantapur,Vidapanakal
Andhra Pradesh,Anantapur,Guntakal
Andhra Pradesh,Anantapur,Gooty
Andhra Pradesh,Anantapur,Peddavadugur
Andhra Pradesh,Anantapur,Yadiki
Andhra Pradesh,Anantapur,Tadpatri
Andhra Pradesh,Anantapur,Peddapappur
Andhra Pradesh,Anantapur,Pamidi
Andhra Pradesh,Anantapur,Vajrakarur
Andhra Pradesh,Anantapur,Uravakonda
Andhra Pradesh,Anantapur,Beluguppa
Andhra Pradesh,Anantapur,Gummagatta
Andhra Pradesh,Anantapur,Brahmasamudram
Andhra Pradesh,Anantapur,Kalyandurg
Andhra Pradesh,Anantapur,Atmakur
Andhra Pradesh,Anantapur,Kudair
Andhra Pradesh,Anantapur,Garladinne
Andhra Pradesh,Anantapur,Singanamala
Andhra Pradesh,Anantapur,Putlur
Andhra Pradesh,Anantapur,Yellanur
Andhra Pradesh,Anantapur,Narpala
Andhra Pradesh,Anantapur,Bukkaraya Samudram
Andhra Pradesh,Anantapur,Raptadu
Andhra Pradesh,Anantapur,Settur
Andhra Pradesh,Anantapur,Kundurpi
Andhra Pradesh,Anantapur,Kambadur
Andhra Pradesh,Anantapur,Kanaganapalle
Andhra Pradesh,Anantapur,Dharmavaram
Andhra Pradesh,Anantapur,Bathalapalle
Andhra Pradesh,Anantapur,Tadimarri
Andhra Pradesh,Anantapur,Mudigubba
Andhra Pradesh,Anantapur,Talupula
Andhra Pradesh,Anantapur,Nambulipulikunta
Andhra Pradesh,Anantapur,Gandlapenta
Andhra Pradesh,Anantapur,Kadiri
Andhra Pradesh,Anantapur,Nallamada
Andhra Pradesh,Anantapur,Bukkapatnam
Andhra Pradesh,Anantapur,Kothacheruvu
Andhra Pradesh,Anantapur,Chennekothapalle
Andhra Pradesh,Anantapur,Ramagiri
Andhra Pradesh,Anantapur,Roddam
Andhra Pradesh,Anantapur,Madakasira
Andhra Pradesh,Anantapur,Amarapuram
Andhra Pradesh,Anantapur,Gudibanda
Andhra Pradesh,Anantapur,Rolla
Andhra Pradesh,Anantapur,Agali
Andhra Pradesh,Anantapur,Parigi
Andhra Pradesh,Anantapur,Penukonda
Andhra Pradesh,Anantapur,Puttaparthi
Andhra Pradesh,Anantapur,Obuladevaracheruvu
Andhra Pradesh,Anantapur,Nallacheruvu
Andhra Pradesh,Anantapur,Tanakal
Andhra Pradesh,Anantapur,Amadagur
Andhra Pradesh,Anantapur,Gorantla
Andhra Pradesh,Anantapur,Somandepalle
Andhra Pradesh,Anantapur,Hindupur
Andhra Pradesh,Anantapur,Lepakshi
Andhra Pradesh,Anantapur,Chilamathur
Andhra Pradesh,Chittoor,Chittoor
Andhra Pradesh,Chittoor,Mulakalacheruvu
Andhra Pradesh,Chittoor,Thamballapalle
Andhra Pradesh,Chittoor,Peddamandyam
Andhra Pradesh,Chittoor,Gurramkonda
Andhra Pradesh,Chittoor,Kalakada
Andhra Pradesh,Chittoor,Kambhamvaripalle
Andhra Pradesh,Chittoor,Rompicherla
Andhra Pradesh,Chittoor,Yerravaripalem
Andhra Pradesh,Chittoor,Tirupati (Rural
Andhra Pradesh,Chittoor,Renigunta
Andhra Pradesh,Chittoor,Yerpedu
Andhra Pradesh,Chittoor,Srikalahasti
Andhra Pradesh,Chittoor,Thottambedu
Andhra Pradesh,Chittoor,Buchinaidu Kandriga
Andhra Pradesh,Chittoor,Varadaiahpalem
Andhra Pradesh,Chittoor,K.V.B.Puram
Andhra Pradesh,Chittoor,Tirupati (Urban
Andhra Pradesh,Chittoor,Chandragiri
Andhra Pradesh,Chittoor,Chinnagottigallu
Andhra Pradesh,Chittoor,Pileru
Andhra Pradesh,Chittoor,Kalikiri
Andhra Pradesh,Chittoor,Valmikipuram
Andhra Pradesh,Chittoor,Kurabalakota
Andhra Pradesh,Chittoor,Pedda Thippasamudram
Andhra Pradesh,Chittoor,B.Kothakota
Andhra Pradesh,Chittoor,Madanapalle
Andhra Pradesh,Chittoor,Nimmanapalle
Andhra Pradesh,Chittoor,Sodam
Andhra Pradesh,Chittoor,Pulicherla
Andhra Pradesh,Chittoor,Pakala
Andhra Pradesh,Chittoor,Vedurukuppam
Andhra Pradesh,Chittoor,Ramachandrapuram
Andhra Pradesh,Chittoor,Vadamalapeta
Andhra Pradesh,Chittoor,Narayanavanam
Andhra Pradesh,Chittoor,Pichatur
Andhra Pradesh,Chittoor,Satyavedu
Andhra Pradesh,Chittoor,Nagalapuram
Andhra Pradesh,Chittoor,Nindra
Andhra Pradesh,Chittoor,Vijayapuram
Andhra Pradesh,Chittoor,Nagari
Andhra Pradesh,Chittoor,Puttur
Andhra Pradesh,Chittoor,Karvetinagar
Andhra Pradesh,Chittoor,Penumuru
Andhra Pradesh,Chittoor,Puthalapattu
Andhra Pradesh,Chittoor,Irala
Andhra Pradesh,Chittoor,Somala
Andhra Pradesh,Chittoor,Chowdepalle
Andhra Pradesh,Chittoor,Ramasamudram
Andhra Pradesh,Chittoor,Punganur
Andhra Pradesh,Chittoor,Peddapanjani
Andhra Pradesh,Chittoor,Gangavaram
Andhra Pradesh,Chittoor,Thavanampalle
Andhra Pradesh,Chittoor,Srirangarajapuram
Andhra Pradesh,Chittoor,Gangadhara Nellore
Andhra Pradesh,Chittoor,Palamaner
Andhra Pradesh,Chittoor,Baireddipalle
Andhra Pradesh,Chittoor,Venkatagirikota
Andhra Pradesh,Chittoor,Santhipuram
Andhra Pradesh,Chittoor,Gudupalle
Andhra Pradesh,Chittoor,Kuppam
Andhra Pradesh,Chittoor,Ramakuppam
Andhra Pradesh,Chittoor,Bangarupalem
Andhra Pradesh,Chittoor,Yadamarri
Andhra Pradesh,Chittoor,Gudipala
Andhra Pradesh,Chittoor,Palasamudram
